ID_Transaccion,Fecha,Tienda,Cliente,Producto,Canal,Metodo_Pago,Promocion,Cantidad,Precio_Unitario,Descuento,Venta_Bruta,Impuesto,Venta_Neta,Costo_Unitario,Es_Devolucion,Notas,Columna_Vacia
2022-000703,05/04/2022 01:40,S1006,C00331,P2047,Web,Tarjeta,Promo 15%,1,456.79,0.0,456.79,59.38,397.41,295.44,1,,
2022-000704,21/02/2022 01:50,S1029,C00446,P2110,Call Center,Tarjeta,2x1,5,416.72,0.0,2083.6,312.54,1771.06,314.95,0,,
2022-000705,18/05/2022 20:24,S1027,C00628,P2004,Tienda,Billetera Digital,Black Friday,1,434.92,0.2,434.92,65.24,369.68,298.92,0,,
2022-000706,23/02/2022 06:33,S1027,C00222,P2008,Marketplace,Tarjeta,Sin Promo,1,874.23,0.0,874.23,131.13,743.1,421.75,0,,
2022-000707,11/02/2022 22:39,S1042,C00216,P2143,Marketplace,Transferencia,Promo 15%,1,149.12,0.15,149.12,19.39,129.73,101.86,0,,
2022-000708,04/08/2022 22:02,S1024,C00183,P2078,Call Center,Transferencia,Promo 15%,2,149.09,0.1,298.18,44.73,253.45,125.47,0,,
2022-000709,28/02/2022 21:50,S1030,C00380,P2143,Call Center,Tarjeta,Promo 10%,1,166.67,0.05,166.67,25.0,141.67,101.86,0,,
2022-000710,17/08/2022 04:14,S1027,C00516,P2038,Call Center,Efectivo,2x1,2,118.96,0.15,237.92,35.69,202.23,104.22,0,,
2022-000711,27/10/2022 12:54,S1031,C00646,P2088,Call Center,Financiamiento,2x1,1,571.92,0.0,571.92,85.79,486.13,308.2,0,,
2022-000712,23/04/2022 00:55,S1009,C00170,P2109,Web,Financiamiento,Sin Promo,1,197.87,0.05,197.87,25.72,172.15,141.94,0,,
2022-000713,06/10/2022 19:06,S1029,C00162,P2010,Tienda,Efectivo,Cyber Week,2,404.09,0.0,808.18,121.23,686.95,210.17,0,,
2022-000714,22/04/2022 23:51,S1035,C00219,P2056,Marketplace,Financiamiento,Sin Promo,4,709.55,0.2,2838.2,425.73,2412.47,417.23,0,,
2022-000715,02/06/2022 14:14,S1017,C00675,P2153,Call Center,Financiamiento,Promo 10%,4,407.91,0.0,1631.64,195.8,1435.84,293.96,1,,
2022-000716,22/04/2022 00:01,S1033,C00771,P2073,Tienda,Tarjeta,2x1,1,139.88,0.15,139.88,20.98,118.9,131.1,0,,
2022-000717,19/02/2022 10:51,S1006,C00783,P2102,Tienda,Transferencia,Promo 10%,1,425.74,0.15,425.74,55.35,370.39,270.07,0,,
2022-000718,19/09/2022 08:15,S1030,C00184,P2082,Call Center,Efectivo,2x1,1,267.35,0.05,267.35,40.1,227.25,152.77,0,,
2022-000719,03/09/2022 00:59,S1025,C00393,P2020,Marketplace,Financiamiento,Black Friday,3,46.89,0.05,140.67,21.1,119.57,32.33,0,,
2022-000720,18/07/2022 21:35,S1022,C00208,P2028,Tienda,Efectivo,2x1,2,568.28,0.05,1136.56,170.48,966.08,344.08,0,,
2022-000721,14/10/2022 08:25,S1018,C00746,P2057,Web,Financiamiento,Cyber Week,1,419.8,0.0,419.8,50.38,369.42,314.68,0,,
2022-000722,25/11/2022 08:17,S1040,C00738,P2036,Tienda,Transferencia,Black Friday,1,288.63,0.0,288.63,37.52,251.11,143.03,0,,
2022-000723,16/03/2022 21:37,S1022,C00111,P2010,Web,Financiamiento,Sin Promo,1,343.48,0.15,343.48,51.52,291.96,210.17,0,,
2022-000724,18/06/2022 21:47,S1036,C00792,P2114,Tienda,Transferencia,Sin Promo,1,554.0,0.0,554.0,83.1,470.9,274.57,0,,
2022-000725,18/12/2022 05:17,S1025,C00788,P2084,Call Center,Efectivo,Promo 10%,2,10.89,0.0,21.78,3.27,18.51,8.31,0,,
2022-000726,22/03/2022 10:13,S1021,C00487,P2017,Web,Tarjeta,Sin Promo,2,252.27,0.1,504.54,75.68,428.86,182.13,0,,
2022-000727,28/02/2022 16:15,S1017,C00245,P2083,Call Center,Tarjeta,2x1,2,418.74,0.2,837.48,100.5,736.98,334.59,0,,
2022-000728,13/12/2022 16:19,S1012,C00357,P2155,Marketplace,Billetera Digital,2x1,2,133.73,0.15,267.46,32.1,235.36,71.96,0,,
2022-000729,25/10/2022 22:21,S1029,C00232,P2065,Tienda,Transferencia,Promo 10%,2,367.46,0.1,734.92,110.24,624.68,269.16,0,,
2022-000730,24/02/2022 17:51,S1002,C00328,P2134,Call Center,Transferencia,2x1,1,241.56,0.0,241.56,31.4,210.16,153.79,0,,
2022-000731,22/09/2022 03:27,S1028,C00705,P2136,Tienda,Tarjeta,2x1,2,139.32,0.1,278.64,41.8,236.84,99.42,0,,
2022-000732,10/09/2022 07:41,S1003,C00369,P2108,Marketplace,Financiamiento,Promo 10%,2,240.87,0.15,481.74,62.63,419.11,144.01,0,,
2022-000733,28/07/2022 07:17,S1003,C00158,P2063,Call Center,Transferencia,Promo 15%,3,70.41,0.0,211.23,27.46,183.77,34.56,0,,
2022-000734,02/04/2022 15:05,S1033,C00268,P2039,Marketplace,Billetera Digital,2x1,1,429.3,0.1,429.3,64.39,364.91,251.05,0,,
2022-000735,07/09/2022 20:24,S1028,C00206,P2024,Web,Billetera Digital,Cyber Week,2,316.27,0.0,632.54,94.88,537.66,197.91,1,,
2022-000736,30/10/2022 23:36,S1020,C00206,P2124,Tienda,Financiamiento,Black Friday,2,428.12,0.1,856.24,128.44,727.8,351.18,0,,
2022-000737,24/12/2022 01:43,S1025,C00672,P2126,Tienda,Financiamiento,Sin Promo,1,684.14,0.0,684.14,102.62,581.52,413.19,0,,
2022-000738,10/09/2022 12:40,S1015,C00126,P2031,Web,Tarjeta,2x1,1,173.06,0.15,173.06,20.77,152.29,111.43,0,,
2022-000739,20/12/2022 07:04,S1031,C00520,P2011,Web,Tarjeta,2x1,2,392.72,0.0,785.44,117.82,667.62,309.34,0,,
2022-000740,27/09/2022 11:59,S1021,C00236,P2093,Tienda,Transferencia,Cyber Week,1,147.96,0.0,147.96,22.19,125.77,75.0,0,,
2022-000741,29/01/2022 08:50,S1011,C00089,P2078,Marketplace,Transferencia,Promo 15%,2,165.66,0.0,331.32,39.76,291.56,125.47,0,,
2022-000742,20/06/2022 18:19,S1014,C00309,P2081,Call Center,Efectivo,Cyber Week,1,339.41,0.15,339.41,40.73,298.68,192.91,0,,
2022-000743,28/10/2022 19:57,S1016,C00722,P2095,Web,Financiamiento,Promo 15%,3,729.93,0.0,2189.79,262.77,1927.02,368.2,1,,
2022-000744,22/04/2022 21:58,S1045,C00199,P2155,Marketplace,Transferencia,Sin Promo,2,157.33,0.0,314.66,40.91,273.75,71.96,0,,
2022-000745,20/05/2022 02:32,S1033,C00405,P2022,Web,Transferencia,Black Friday,3,382.44,0.15,1147.32,172.1,975.22,325.44,0,,
2022-000746,19/11/2022 09:15,S1031,C00469,P2079,Call Center,Efectivo,Sin Promo,3,199.67,0.2,599.01,89.85,509.16,156.92,1,,
2022-000747,04/04/2022 06:50,S1004,C00194,P2007,Tienda,Billetera Digital,2x1,1,212.03,0.0,212.03,27.56,184.47,162.45,0,,
2022-000748,20/10/2022 21:46,S1041,C00463,P2033,Tienda,Efectivo,Cyber Week,1,80.36,0.0,80.36,10.45,69.91,61.26,0,,
2022-000749,09/05/2022 11:35,S1019,C00699,P2056,Call Center,Efectivo,Sin Promo,1,886.94,0.0,886.94,133.04,753.9,417.23,0,,
2022-000750,05/05/2022 00:18,S1021,C00085,P2129,Call Center,Billetera Digital,2x1,4,403.96,0.2,1615.84,242.38,1373.46,401.84,0,,
2022-000751,05/12/2022 12:17,S1004,C00408,P2120,Tienda,Billetera Digital,2x1,3,179.55,0.1,538.65,70.02,468.63,113.2,1,,
2022-000752,05/12/2022 11:08,S1035,C00396,P2036,Call Center,Efectivo,Cyber Week,1,230.9,0.2,230.9,34.63,196.27,143.03,0,,
2022-000753,17/01/2022 20:28,S1011,C00418,P2052,Web,Tarjeta,2x1,6,85.22,0.1,511.32,61.36,449.96,47.67,0,,
2022-000754,22/11/2022 06:51,S1045,C00049,P2035,Tienda,Financiamiento,2x1,1,725.28,0.2,725.28,94.29,630.99,418.3,0,,
2022-000755,02/02/2022 02:25,S1025,C00136,P2095,Call Center,Efectivo,2x1,4,729.93,0.0,2919.72,437.96,2481.76,368.2,0,,
2022-000756,15/01/2022 17:24,S1037,C00252,P2015,Call Center,Efectivo,Cyber Week,2,173.77,0.0,347.54,45.18,302.36,122.14,0,,
2022-000757,06/01/2022 06:33,S1032,C00563,P2049,Web,Efectivo,Cyber Week,1,134.53,0.15,134.53,20.18,114.35,89.45,0,,
2022-000758,18/02/2022 22:27,S1012,C00553,P2093,Web,Tarjeta,2x1,2,118.37,0.2,236.74,28.41,208.33,75.0,1,,
2022-000759,06/05/2022 06:43,S1034,C00470,P2138,Marketplace,Transferencia,Sin Promo,3,684.1,0.05,2052.3,307.85,1744.45,375.47,0,,
2022-000760,06/10/2022 03:38,S1026,C00769,P2104,Marketplace,Transferencia,Promo 10%,2,702.23,0.0,1404.46,210.67,1193.79,405.18,0,,
2022-000761,11/10/2022 09:51,S1028,C00795,P2033,Tienda,Efectivo,Cyber Week,1,68.31,0.15,68.31,10.25,58.06,61.26,0,,
2022-000762,06/05/2022 13:23,S1040,C00250,P2132,Marketplace,Financiamiento,2x1,1,289.45,0.1,289.45,37.63,251.82,220.13,0,,
2022-000763,26/12/2022 03:18,S1013,C00469,P2001,Call Center,Tarjeta,Promo 15%,1,81.45,0.15,81.45,9.77,71.68,59.67,0,,
2022-000764,21/05/2022 00:17,S1026,C00580,P2005,Marketplace,Tarjeta,Promo 15%,2,491.34,0.1,982.68,147.4,835.28,390.45,0,,
2022-000765,29/06/2022 07:00,S1022,C00618,P2001,Tienda,Efectivo,2x1,2,86.24,0.1,172.48,25.87,146.61,59.67,0,,
2022-000766,13/06/2022 11:19,S1039,C00796,P2132,Marketplace,Transferencia,Sin Promo,3,321.61,0.0,964.83,125.43,839.4,220.13,1,,
2022-000767,21/11/2022 22:42,S1019,C00732,P2104,Web,Financiamiento,Sin Promo,1,561.78,0.2,561.78,84.27,477.51,405.18,1,,
2022-000768,06/02/2022 00:59,S1013,C00138,P2107,Call Center,Transferencia,Black Friday,2,322.0,0.0,644.0,77.28,566.72,196.36,0,,
2022-000769,03/04/2022 21:02,S1010,C00284,P2139,Tienda,Efectivo,Promo 10%,2,20.28,0.0,40.56,4.87,35.69,12.71,0,,
2022-000770,15/07/2022 13:53,S1039,C00205,P2068,Call Center,Billetera Digital,Promo 10%,2,209.44,0.15,418.88,54.45,364.43,122.46,0,,
2022-000771,19/10/2022 12:37,S1028,C00195,P2013,Call Center,Tarjeta,Black Friday,1,180.18,0.1,180.18,27.03,153.15,98.1,0,,
2022-000772,17/02/2022 02:22,S1029,C00219,P2012,Web,Billetera Digital,Cyber Week,2,709.5,0.1,1419.0,212.85,1206.15,363.05,0,,
2022-000773,15/11/2022 08:23,S1032,C00386,P2079,Web,Transferencia,Cyber Week,3,249.59,0.0,748.77,112.32,636.45,156.92,1,,
2022-000774,18/03/2022 10:42,S1017,C00477,P2026,Web,Billetera Digital,Cyber Week,1,436.92,0.05,436.92,52.43,384.49,230.43,0,,
2022-000775,19/05/2022 14:55,S1030,C00757,P2029,Marketplace,Billetera Digital,Black Friday,1,393.2,0.2,393.2,58.98,334.22,271.13,0,,
2022-000776,28/04/2022 08:40,S1036,C00282,P2136,Marketplace,Tarjeta,Cyber Week,1,147.06,0.05,147.06,22.06,125.0,99.42,0,,
2022-000777,15/07/2022 15:52,S1045,C00230,P2110,Tienda,Billetera Digital,2x1,4,416.72,0.0,1666.88,216.69,1450.19,314.95,0,,
2022-000778,28/05/2022 06:23,S1010,C00599,P2097,Web,Financiamiento,Black Friday,1,442.96,0.15,442.96,53.16,389.8,298.37,0,,
2022-000779,11/10/2022 12:00,S1006,C00595,P2036,Marketplace,Efectivo,Promo 15%,1,274.2,0.05,274.2,35.65,238.55,143.03,0,,
2022-000780,23/10/2022 12:38,S1002,C00199,P2134,Marketplace,Billetera Digital,Promo 15%,1,193.25,0.2,193.25,25.12,168.13,153.79,0,,
2022-000781,20/11/2022 00:18,S1036,C00206,P2076,Call Center,Transferencia,Promo 15%,1,92.64,0.05,92.64,13.9,78.74,50.2,0,,
2022-000782,15/06/2022 21:52,S1016,C00497,P2145,Call Center,Financiamiento,Promo 15%,1,94.41,0.2,94.41,11.33,83.08,77.61,0,,
2022-000783,13/05/2022 16:40,S1023,C00091,P2082,Web,Tarjeta,Sin Promo,1,253.28,0.1,253.28,37.99,215.29,152.77,0,,
2022-000784,29/10/2022 12:23,S1017,C00373,P2009,Call Center,Efectivo,Promo 15%,1,470.71,0.1,470.71,56.49,414.22,287.2,0,,
2022-000785,09/11/2022 23:29,S1007,C00491,P2152,Call Center,Financiamiento,2x1,1,474.53,0.05,474.53,61.69,412.84,338.06,0,,
2022-000786,03/10/2022 22:15,S1031,C00158,P2110,Tienda,Financiamiento,Cyber Week,2,395.88,0.05,791.76,118.76,673.0,314.95,0,,
2022-000787,23/08/2022 23:23,S1031,C00589,P2122,Call Center,Billetera Digital,Sin Promo,1,545.3,0.2,545.3,81.79,463.51,324.38,0,,
2022-000788,14/05/2022 22:37,S1021,C00650,P2019,Tienda,Tarjeta,Promo 10%,2,471.27,0.0,942.54,141.38,801.16,283.84,0,,
2022-000789,14/05/2022 16:18,S1026,C00737,P2158,Call Center,Transferencia,2x1,1,515.27,0.05,515.27,77.29,437.98,274.83,0,,
2022-000790,16/06/2022 00:00,S1022,C00010,P2157,Call Center,Tarjeta,Cyber Week,2,223.38,0.0,446.76,67.01,379.75,118.28,0,,
2022-000791,16/07/2022 17:53,S1032,C00081,P2031,Web,Efectivo,Promo 15%,2,203.6,0.0,407.2,61.08,346.12,111.43,1,,
2022-000792,17/04/2022 13:23,S1029,C00678,P2105,Call Center,Billetera Digital,Black Friday,2,574.73,0.15,1149.46,172.42,977.04,320.12,0,,
2022-000793,10/01/2022 10:07,S1011,C00035,P2114,Marketplace,Financiamiento,2x1,1,554.0,0.0,554.0,66.48,487.52,274.57,1,,
2022-000794,23/10/2022 08:20,S1025,C00735,P2109,Tienda,Efectivo,Cyber Week,2,208.28,0.0,416.56,62.48,354.08,141.94,1,,
2022-000795,16/05/2022 06:28,S1014,C00614,P2083,Tienda,Financiamiento,Cyber Week,3,497.25,0.05,1491.75,179.01,1312.74,334.59,0,,
2022-000796,28/10/2022 06:06,S1014,C00288,P2065,Call Center,Tarjeta,Promo 15%,4,326.63,0.2,1306.52,156.78,1149.74,269.16,0,,
2022-000797,08/03/2022 12:01,S1023,C00083,P2067,Web,Billetera Digital,Promo 15%,1,465.96,0.2,465.96,69.89,396.07,420.88,1,,
2022-000798,09/09/2022 15:34,S1032,C00174,P2086,Call Center,Transferencia,Black Friday,3,87.36,0.2,262.08,39.31,222.77,70.05,0,,
2022-000799,19/11/2022 14:58,S1020,C00556,P2015,Marketplace,Billetera Digital,Promo 10%,3,173.77,0.0,521.31,78.2,443.11,122.14,1,,
2022-000800,28/07/2022 20:21,S1043,C00681,P2065,Call Center,Efectivo,Promo 15%,4,347.05,0.15,1388.2,180.47,1207.73,269.16,0,,
2022-000801,29/06/2022 08:02,S1002,C00770,P2061,Tienda,Tarjeta,Sin Promo,1,34.14,0.2,34.14,4.44,29.7,26.36,0,,
2022-000802,13/08/2022 19:59,S1033,C00580,P2127,Marketplace,Tarjeta,Black Friday,2,659.39,0.1,1318.78,197.82,1120.96,361.43,1,,
2022-000803,17/04/2022 00:03,S1011,C00477,P2155,Marketplace,Efectivo,Cyber Week,3,133.73,0.15,401.19,48.14,353.05,71.96,0,,
2022-000804,24/08/2022 12:45,S1017,C00609,P2106,Call Center,Tarjeta,Promo 10%,2,369.14,0.2,738.28,88.59,649.69,310.34,0,,
2022-000805,17/06/2022 15:06,S1005,C00721,P2120,Call Center,Efectivo,Promo 15%,1,199.5,0.0,199.5,25.94,173.56,113.2,0,,
2022-000806,15/12/2022 10:14,S1023,C00222,P2037,Marketplace,Financiamiento,Black Friday,1,561.42,0.1,561.42,84.21,477.21,405.23,0,,
2022-000807,13/07/2022 08:54,S1001,C00611,P2149,Tienda,Efectivo,Promo 10%,1,202.33,0.1,202.33,26.3,176.03,173.08,0,,
2022-000808,09/07/2022 16:00,S1002,C00658,P2150,Call Center,Tarjeta,2x1,2,234.07,0.0,468.14,60.86,407.28,154.53,0,,
2022-000809,05/03/2022 16:15,S1028,C00363,P2079,Marketplace,Financiamiento,2x1,1,199.67,0.2,199.67,29.95,169.72,156.92,0,,
2022-000810,30/03/2022 15:03,S1007,C00583,P2147,Web,Financiamiento,2x1,4,520.77,0.05,2083.08,270.8,1812.28,299.7,0,,
2022-000811,10/06/2022 01:29,S1023,C00373,P2050,Call Center,Financiamiento,Promo 15%,2,246.56,0.1,493.12,73.97,419.15,192.16,0,,
2022-000812,11/07/2022 22:19,S1005,C00148,P2123,Web,Transferencia,Black Friday,1,175.11,0.0,175.11,22.76,152.35,112.82,1,,
2022-000813,21/06/2022 05:02,S1036,C00635,P2067,Web,Financiamiento,Cyber Week,2,465.96,0.2,931.92,139.79,792.13,420.88,0,,
2022-000814,10/05/2022 01:00,S1018,C00113,P2113,Web,Financiamiento,2x1,5,238.12,0.2,1190.6,142.87,1047.73,139.53,0,,
2022-000815,03/08/2022 20:18,S1003,C00318,P2076,Marketplace,Efectivo,Sin Promo,2,97.52,0.0,195.04,25.36,169.68,50.2,0,,
2022-000816,04/08/2022 17:00,S1012,C00647,P2003,Call Center,Transferencia,Promo 10%,1,508.72,0.0,508.72,61.05,447.67,261.5,0,,
2022-000817,15/02/2022 02:46,S1002,C00695,P2144,Web,Efectivo,Sin Promo,1,258.88,0.05,258.88,33.65,225.23,177.43,0,,
2022-000818,29/10/2022 02:07,S1025,C00743,P2156,Tienda,Billetera Digital,Promo 15%,3,69.22,0.15,207.66,31.15,176.51,55.02,1,,
2022-000819,18/01/2022 14:53,S1018,C00603,P2114,Web,Efectivo,Cyber Week,1,554.0,0.0,554.0,66.48,487.52,274.57,0,,
2022-000820,15/05/2022 12:30,S1044,C00043,P2159,Marketplace,Financiamiento,Promo 15%,1,512.7,0.2,512.7,66.65,446.05,434.27,0,,
2022-000821,25/06/2022 06:33,S1027,C00305,P2007,Web,Financiamiento,2x1,4,169.62,0.2,678.48,101.77,576.71,162.45,0,,
2022-000822,20/11/2022 00:29,S1044,C00741,P2100,Marketplace,Financiamiento,Sin Promo,4,571.97,0.0,2287.88,297.42,1990.46,422.9,0,,
2022-000823,10/02/2022 02:33,S1036,C00565,P2133,Marketplace,Billetera Digital,Cyber Week,1,52.59,0.0,52.59,7.89,44.7,38.56,0,,
2022-000824,04/08/2022 02:49,S1027,C00452,P2027,Call Center,Transferencia,Sin Promo,1,281.97,0.15,281.97,42.3,239.67,230.42,0,,
2022-000825,08/10/2022 03:42,S1003,C00072,P2127,Web,Financiamiento,Promo 15%,2,732.66,0.0,1465.32,190.49,1274.83,361.43,0,,
2022-000826,07/08/2022 02:47,S1026,C00236,P2158,Call Center,Financiamiento,2x1,1,542.39,0.0,542.39,81.36,461.03,274.83,0,,
2022-000827,19/09/2022 23:24,S1026,C00692,P2100,Call Center,Tarjeta,Promo 15%,3,543.37,0.05,1630.11,244.52,1385.59,422.9,1,,
2022-000828,25/08/2022 21:14,S1006,C00307,P2088,Call Center,Billetera Digital,Promo 10%,1,486.13,0.15,486.13,63.2,422.93,308.2,1,,
2022-000829,11/11/2022 00:34,S1042,C00466,P2158,Web,Transferencia,2x1,3,461.03,0.15,1383.09,179.8,1203.29,274.83,0,,
2022-000830,04/11/2022 21:20,S1044,C00421,P2029,Tienda,Transferencia,Cyber Week,1,442.35,0.1,442.35,57.51,384.84,271.13,0,,
2022-000831,26/12/2022 08:28,S1045,C00521,P2007,Web,Billetera Digital,Cyber Week,2,212.03,0.0,424.06,55.13,368.93,162.45,0,,
2022-000832,12/09/2022 15:23,S1042,C00619,P2134,Tienda,Transferencia,Promo 15%,4,193.25,0.2,773.0,100.49,672.51,153.79,0,,
2022-000833,15/12/2022 08:48,S1022,C00529,P2066,Web,Efectivo,Sin Promo,2,498.47,0.05,996.94,149.54,847.4,297.19,0,,
2022-000834,29/01/2022 12:54,S1022,C00555,P2127,Call Center,Financiamiento,Sin Promo,1,732.66,0.0,732.66,109.9,622.76,361.43,0,,
2022-000835,06/09/2022 11:11,S1033,C00646,P2057,Web,Billetera Digital,Black Friday,2,419.8,0.0,839.6,125.94,713.66,314.68,0,,
2022-000836,10/05/2022 16:31,S1013,C00241,P2123,Marketplace,Efectivo,Promo 15%,3,157.6,0.1,472.8,56.74,416.06,112.82,0,,
2022-000837,03/06/2022 11:00,S1007,C00775,P2093,Web,Transferencia,Black Friday,3,147.96,0.0,443.88,57.7,386.18,75.0,0,Revisar,
2022-000838,25/05/2022 03:45,S1018,C00594,P2088,Web,Efectivo,Black Friday,1,486.13,0.15,486.13,58.34,427.79,308.2,0,Revisar,
2022-000839,27/11/2022 08:12,S1003,C00616,P2029,Call Center,Financiamiento,Promo 15%,3,491.5,0.0,1474.5,191.69,1282.81,271.13,0,,
2022-000840,03/09/2022 11:00,S1015,C00081,P2133,Web,Transferencia,Sin Promo,1,52.59,0.0,52.59,6.31,46.28,38.56,0,,
2022-000841,12/12/2022 06:50,S1035,C00484,P2126,Marketplace,Efectivo,Promo 15%,1,684.14,0.0,684.14,102.62,581.52,413.19,0,,
2022-000842,12/06/2022 19:27,S1003,C00591,P2109,Web,Billetera Digital,Black Friday,3,208.28,0.0,624.84,81.23,543.61,141.94,0,,
2022-000843,06/07/2022 23:13,S1018,C00504,P2049,Call Center,Billetera Digital,Black Friday,1,158.27,0.0,158.27,18.99,139.28,89.45,0,,
2022-000844,25/06/2022 22:40,S1020,C00773,P2121,Marketplace,Tarjeta,Promo 10%,3,417.78,0.0,1253.34,188.0,1065.34,207.12,0,,
2022-000845,12/07/2022 12:01,S1002,C00130,P2060,Tienda,Financiamiento,2x1,1,344.93,0.1,344.93,44.84,300.09,245.82,0,,
2022-000846,14/11/2022 06:28,S1006,C00584,P2074,Tienda,Billetera Digital,Promo 10%,1,281.27,0.0,281.27,36.57,244.7,138.92,0,,
2022-000847,30/09/2022 20:49,S1004,C00508,P2028,Tienda,Tarjeta,Promo 10%,1,508.46,0.15,508.46,66.1,442.36,344.08,0,,
2022-000848,03/02/2022 09:24,S1013,C00001,P2089,Marketplace,Efectivo,Cyber Week,4,736.54,0.0,2946.16,353.54,2592.62,351.93,0,,
2022-000849,30/03/2022 11:21,S1030,C00615,P2152,Marketplace,Billetera Digital,2x1,4,499.51,0.0,1998.04,299.71,1698.33,338.06,1,,
2022-000850,04/05/2022 01:53,S1011,C00652,P2127,Tienda,Efectivo,Sin Promo,3,622.76,0.15,1868.28,224.19,1644.09,361.43,0,,
2022-000851,10/06/2022 05:38,S1024,C00065,P2140,Marketplace,Tarjeta,Sin Promo,2,14.41,0.0,28.82,4.32,24.5,6.63,0,,
2022-000852,25/07/2022 03:12,S1028,C00255,P2035,Marketplace,Transferencia,Promo 15%,1,906.6,0.0,906.6,135.99,770.61,418.3,0,,
2022-000853,28/01/2022 02:17,S1002,C00433,P2023,Web,Tarjeta,Promo 15%,1,529.75,0.0,529.75,68.87,460.88,346.8,0,,
2022-000854,06/01/2022 16:22,S1038,C00608,P2020,Tienda,Tarjeta,Black Friday,2,49.36,0.0,98.72,12.83,85.89,32.33,1,,
2022-000855,28/07/2022 13:07,S1007,C00741,P2083,Marketplace,Transferencia,2x1,2,523.42,0.0,1046.84,136.09,910.75,334.59,0,,
2022-000856,29/12/2022 15:44,S1014,C00628,P2087,Marketplace,Transferencia,Promo 15%,1,259.02,0.2,259.02,31.08,227.94,166.63,0,,
2022-000857,13/10/2022 06:41,S1022,C00515,P2084,Web,Financiamiento,Black Friday,2,10.89,0.0,21.78,3.27,18.51,8.31,0,,
2022-000858,17/05/2022 12:25,S1018,C00220,P2046,Marketplace,Tarjeta,Black Friday,1,344.44,0.05,344.44,41.33,303.11,192.92,1,,
2022-000859,22/02/2022 00:50,S1026,C00271,P2105,Call Center,Financiamiento,Cyber Week,1,676.15,0.0,676.15,101.42,574.73,320.12,0,,
2022-000860,17/02/2022 00:37,S1034,C00678,P2044,Web,Efectivo,Cyber Week,1,363.26,0.2,363.26,54.49,308.77,214.81,0,,
2022-000861,10/03/2022 04:29,S1011,C00020,P2026,Call Center,Billetera Digital,Promo 10%,1,459.92,0.0,459.92,55.19,404.73,230.43,0,,
2022-000862,18/12/2022 03:02,S1002,C00227,P2019,Marketplace,Financiamiento,Promo 10%,2,447.71,0.05,895.42,116.4,779.02,283.84,1,,
2022-000863,15/07/2022 22:30,S1036,C00392,P2144,Web,Tarjeta,Black Friday,2,258.88,0.05,517.76,77.66,440.1,177.43,0,,
2022-000864,20/11/2022 09:51,S1015,C00542,P2009,Tienda,Tarjeta,Sin Promo,2,418.41,0.2,836.82,100.42,736.4,287.2,0,,
2022-000865,19/10/2022 08:23,S1014,C00600,P2067,Marketplace,Financiamiento,Promo 10%,1,465.96,0.2,465.96,55.92,410.04,420.88,0,,
2022-000866,10/10/2022 22:50,S1014,C00284,P2082,Web,Efectivo,Promo 10%,2,239.21,0.15,478.42,57.41,421.01,152.77,0,,
2022-000867,24/01/2022 23:29,S1007,C00606,P2114,Marketplace,Billetera Digital,Promo 15%,2,443.2,0.2,886.4,115.23,771.17,274.57,0,,
2022-000868,10/09/2022 04:41,S1028,C00533,P2101,Call Center,Tarjeta,Promo 10%,1,336.53,0.0,336.53,50.48,286.05,262.94,0,,
2022-000869,29/06/2022 03:13,S1033,C00022,P2148,Tienda,Transferencia,Cyber Week,1,674.81,0.0,674.81,101.22,573.59,390.62,0,,
2022-000870,25/11/2022 00:50,S1040,C00793,P2021,Call Center,Tarjeta,2x1,3,439.47,0.0,1318.41,171.39,1147.02,239.98,0,,
2022-000871,28/05/2022 20:06,S1019,C00156,P2003,Web,Transferencia,Sin Promo,1,406.98,0.2,406.98,61.05,345.93,261.5,0,,
2022-000872,03/07/2022 10:56,S1012,C00740,P2106,Call Center,Financiamiento,Cyber Week,4,461.42,0.0,1845.68,221.48,1624.2,310.34,0,,
2022-000873,24/06/2022 01:31,S1003,C00171,P2145,Marketplace,Tarjeta,Cyber Week,3,118.01,0.0,354.03,46.02,308.01,77.61,0,,
2022-000874,27/10/2022 18:23,S1029,C00147,P2159,Marketplace,Efectivo,Sin Promo,1,608.84,0.05,608.84,91.33,517.51,434.27,0,,
2022-000875,19/07/2022 11:59,S1009,C00344,P2091,Call Center,Efectivo,Promo 10%,2,541.5,0.0,1083.0,140.79,942.21,397.11,0,,
2022-000876,14/10/2022 17:55,S1042,C00044,P2084,Call Center,Financiamiento,Promo 15%,2,9.8,0.1,19.6,2.55,17.05,8.31,0,,
2022-000877,23/12/2022 22:19,S1016,C00204,P2114,Tienda,Efectivo,2x1,2,554.0,0.0,1108.0,132.96,975.04,274.57,1,,
2022-000878,27/01/2022 15:10,S1043,C00205,P2007,Tienda,Tarjeta,Sin Promo,2,212.03,0.0,424.06,55.13,368.93,162.45,1,,
2022-000879,10/04/2022 20:14,S1032,C00359,P2112,Call Center,Billetera Digital,Promo 15%,1,361.76,0.0,361.76,54.26,307.5,257.82,1,,
2022-000880,17/08/2022 02:53,S1043,C00361,P2133,Tienda,Efectivo,Black Friday,3,47.33,0.1,141.99,18.46,123.53,38.56,0,,
2022-000881,17/04/2022 11:59,S1022,C00091,P2116,Marketplace,Billetera Digital,Black Friday,1,632.31,0.15,632.31,94.85,537.46,358.01,0,Revisar,
