REPORTE,TRANSACTIONID,DATE,STOREID,CUSTOMERID,PRODUCTID,CHANNEL,PAYMENTMETHOD,PROMOTION,QUANTITY,UNITPRICE,DISCOUNTPCT,GROSSSALES,TAXAMOUNT,NETSALES,UNITCOST,RETURNFLAG
RETAILMAX S.A. - VENTAS 2021,2021-000496,2021-03-22 20:21:12,S1042,C00460,P2017,Call Center,Tarjeta,Sin Promo,1,280.3,0.0,280.3,36.44,243.86,182.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000497,2021-10-20 10:32:37,S1023,C00236,P2153,Tienda,Transferencia,Promo 15%,1,407.91,0.0,407.91,61.19,346.72,293.96,0
RETAILMAX S.A. - VENTAS 2021,2021-000498,2021-06-05 10:42:12,S1013,C00078,P2104,Web,Efectivo,Black Friday,2,561.78,0.2,1123.56,134.83,988.73,405.18,0
RETAILMAX S.A. - VENTAS 2021,2021-000499,2021-01-25 11:06:38,S1004,C00292,P2036,Web,Financiamiento,Sin Promo,4,288.63,0.0,1154.52,150.09,1004.43,143.03,0
RETAILMAX S.A. - VENTAS 2021,2021-000500,2021-10-08 12:41:38,S1031,C00137,P2136,Call Center,Financiamiento,Black Friday,1,154.8,0.0,154.8,23.22,131.58,99.42,0
RETAILMAX S.A. - VENTAS 2021,2021-000501,2021-10-17 16:28:13,S1042,C00288,P2020,Call Center,Financiamiento,Cyber Week,4,39.49,0.2,157.96,20.53,137.43,32.33,0
RETAILMAX S.A. - VENTAS 2021,2021-000502,2021-03-09 05:02:36,S1021,C00780,P2120,Call Center,Financiamiento,Promo 10%,2,189.52,0.05,379.04,56.86,322.18,113.2,1
RETAILMAX S.A. - VENTAS 2021,2021-000503,2021-06-16 03:15:06,S1008,C00066,P2034,Call Center,Financiamiento,Promo 10%,3,223.51,0.15,670.53,87.17,583.36,122.22,0
RETAILMAX S.A. - VENTAS 2021,2021-000504,2021-06-23 19:41:49,S1019,C00228,P2072,Call Center,Transferencia,Cyber Week,1,513.93,0.15,513.93,77.09,436.84,420.23,0
RETAILMAX S.A. - VENTAS 2021,2021-000505,2021-03-26 00:54:11,S1012,C00538,P2029,Marketplace,Billetera Digital,Cyber Week,2,393.2,0.2,786.4,94.37,692.03,271.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000506,2021-11-26 20:21:55,S1013,C00659,P2055,Tienda,Billetera Digital,Black Friday,1,126.69,0.1,126.69,15.2,111.49,77.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000507,2021-09-01 18:18:01,S1028,C00144,P2135,Web,Tarjeta,Promo 15%,4,152.93,0.0,611.72,91.76,519.96,71.27,0
RETAILMAX S.A. - VENTAS 2021,2021-000508,2021-05-06 21:06:03,S1032,C00430,P2059,Marketplace,Financiamiento,Black Friday,2,104.57,0.2,209.14,31.37,177.77,101.09,0
RETAILMAX S.A. - VENTAS 2021,2021-000509,2021-09-09 00:50:49,S1040,C00628,P2126,Call Center,Tarjeta,Black Friday,1,684.14,0.0,684.14,88.94,595.2,413.19,0
RETAILMAX S.A. - VENTAS 2021,2021-000510,2021-07-15 09:21:48,S1036,C00223,P2033,Web,Transferencia,Promo 10%,1,80.36,0.0,80.36,12.05,68.31,61.26,0
RETAILMAX S.A. - VENTAS 2021,2021-000511,2021-05-11 03:15:47,S1005,C00343,P2027,Web,Tarjeta,Black Friday,1,315.14,0.05,315.14,40.97,274.17,230.42,0
RETAILMAX S.A. - VENTAS 2021,2021-000512,2021-04-03 00:59:21,S1019,C00595,P2030,Call Center,Tarjeta,Promo 15%,3,541.44,0.0,1624.32,243.65,1380.67,418.38,0
RETAILMAX S.A. - VENTAS 2021,2021-000513,2021-07-31 11:48:15,S1010,C00665,P2153,Tienda,Tarjeta,Promo 10%,1,326.33,0.2,326.33,39.16,287.17,293.96,0
RETAILMAX S.A. - VENTAS 2021,2021-000514,2021-11-02 21:20:12,S1016,C00553,P2087,Call Center,Tarjeta,Promo 15%,1,291.4,0.1,291.4,34.97,256.43,166.63,0
RETAILMAX S.A. - VENTAS 2021,2021-000515,2021-06-12 16:55:25,S1022,C00353,P2096,Call Center,Tarjeta,2x1,2,636.0,0.0,1272.0,190.8,1081.2,369.96,1
RETAILMAX S.A. - VENTAS 2021,2021-000516,2021-04-30 00:40:40,S1040,C00011,P2022,Tienda,Efectivo,Black Friday,1,404.94,0.1,404.94,52.64,352.3,325.44,1
RETAILMAX S.A. - VENTAS 2021,2021-000517,2021-03-06 11:05:26,S1032,C00328,P2149,Tienda,Billetera Digital,Promo 10%,2,213.57,0.05,427.14,64.07,363.07,173.08,0
RETAILMAX S.A. - VENTAS 2021,2021-000518,2021-07-11 19:40:36,S1004,C00669,P2029,Web,Billetera Digital,2x1,6,393.2,0.2,2359.2,306.7,2052.5,271.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000519,2021-08-20 01:31:17,S1019,C00533,P2091,Marketplace,Efectivo,Sin Promo,1,514.42,0.05,514.42,77.16,437.26,397.11,0
RETAILMAX S.A. - VENTAS 2021,2021-000520,2021-09-04 09:57:02,S1030,C00529,P2148,Call Center,Transferencia,Cyber Week,2,539.85,0.2,1079.7,161.96,917.74,390.62,0
RETAILMAX S.A. - VENTAS 2021,2021-000521,2021-10-27 18:34:49,S1012,C00030,P2026,Tienda,Transferencia,Sin Promo,1,459.92,0.0,459.92,55.19,404.73,230.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000522,2021-12-24 04:28:38,S1024,C00774,P2118,Marketplace,Financiamiento,Promo 10%,3,55.38,0.15,166.14,24.92,141.22,45.65,0
RETAILMAX S.A. - VENTAS 2021,2021-000523,2021-09-16 11:35:20,S1023,C00019,P2110,Marketplace,Financiamiento,Promo 15%,4,416.72,0.0,1666.88,250.03,1416.85,314.95,0
RETAILMAX S.A. - VENTAS 2021,2021-000524,2021-12-06 11:42:37,S1011,C00419,P2124,Marketplace,Tarjeta,Cyber Week,1,451.91,0.05,451.91,54.23,397.68,351.18,0
RETAILMAX S.A. - VENTAS 2021,2021-000525,2021-11-27 00:04:28,S1041,C00002,P2047,Tienda,Efectivo,2x1,2,456.79,0.0,913.58,118.77,794.81,295.44,0
RETAILMAX S.A. - VENTAS 2021,2021-000526,2021-12-23 17:48:11,S1010,C00258,P2123,Tienda,Tarjeta,Black Friday,3,157.6,0.1,472.8,56.74,416.06,112.82,0
RETAILMAX S.A. - VENTAS 2021,2021-000527,2021-12-10 16:12:30,S1003,C00202,P2141,Call Center,Billetera Digital,Promo 15%,2,832.49,0.0,1664.98,216.45,1448.53,384.64,0
RETAILMAX S.A. - VENTAS 2021,2021-000528,2021-04-01 00:18:25,S1022,C00736,P2074,Web,Financiamiento,Sin Promo,1,281.27,0.0,281.27,42.19,239.08,138.92,0
RETAILMAX S.A. - VENTAS 2021,2021-000529,2021-01-11 10:14:08,S1024,C00409,P2125,Marketplace,Efectivo,Sin Promo,2,292.95,0.15,585.9,87.88,498.02,235.01,0
RETAILMAX S.A. - VENTAS 2021,2021-000530,2021-11-17 11:02:18,S1018,C00722,P2039,Web,Financiamiento,Promo 15%,3,477.0,0.0,1431.0,171.72,1259.28,251.05,0
RETAILMAX S.A. - VENTAS 2021,2021-000531,2021-05-24 17:56:37,S1022,C00626,P2138,Web,Tarjeta,Promo 10%,4,612.09,0.15,2448.36,367.25,2081.11,375.47,1
RETAILMAX S.A. - VENTAS 2021,2021-000532,2021-07-22 04:02:21,S1037,C00104,P2016,Call Center,Efectivo,Black Friday,4,155.33,0.1,621.32,80.77,540.55,121.18,0
RETAILMAX S.A. - VENTAS 2021,2021-000533,2021-12-04 20:35:48,S1011,C00729,P2142,Web,Tarjeta,Black Friday,2,444.5,0.1,889.0,106.68,782.32,331.65,0
RETAILMAX S.A. - VENTAS 2021,2021-000534,2021-02-03 04:38:22,S1026,C00621,P2136,Web,Billetera Digital,Cyber Week,1,139.32,0.1,139.32,20.9,118.42,99.42,0
RETAILMAX S.A. - VENTAS 2021,2021-000535,2021-04-09 00:50:30,S1006,C00348,P2110,Marketplace,Billetera Digital,2x1,6,354.21,0.15,2125.26,276.28,1848.98,314.95,0
RETAILMAX S.A. - VENTAS 2021,2021-000536,2021-08-07 23:20:12,S1006,C00509,P2137,Tienda,Transferencia,2x1,2,364.43,0.15,728.86,94.75,634.11,246.0,0
RETAILMAX S.A. - VENTAS 2021,2021-000537,2021-05-21 04:25:53,S1021,C00401,P2123,Call Center,Transferencia,Black Friday,2,166.35,0.05,332.7,49.9,282.8,112.82,0
RETAILMAX S.A. - VENTAS 2021,2021-000538,2021-04-25 01:42:35,S1026,C00029,P2032,Call Center,Transferencia,Sin Promo,1,443.24,0.05,443.24,66.49,376.75,330.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000539,2021-04-10 12:11:10,S1002,C00508,P2120,Tienda,Efectivo,Cyber Week,1,179.55,0.1,179.55,23.34,156.21,113.2,0
RETAILMAX S.A. - VENTAS 2021,2021-000540,2021-02-08 09:06:05,S1037,C00022,P2017,Marketplace,Tarjeta,Cyber Week,1,280.3,0.0,280.3,36.44,243.86,182.13,1
RETAILMAX S.A. - VENTAS 2021,2021-000541,2021-02-19 01:00:53,S1020,C00251,P2038,Tienda,Billetera Digital,Cyber Week,2,111.96,0.2,223.92,33.59,190.33,104.22,0
RETAILMAX S.A. - VENTAS 2021,2021-000542,2021-05-09 08:59:54,S1011,C00270,P2077,Marketplace,Tarjeta,Promo 15%,1,794.69,0.0,794.69,95.36,699.33,400.81,0
RETAILMAX S.A. - VENTAS 2021,2021-000543,2021-05-02 02:39:16,S1013,C00223,P2094,Call Center,Tarjeta,Cyber Week,3,630.71,0.1,1892.13,227.06,1665.07,392.99,0
RETAILMAX S.A. - VENTAS 2021,2021-000544,2021-10-24 04:32:41,S1045,C00617,P2003,Tienda,Financiamiento,Promo 15%,1,508.72,0.0,508.72,66.13,442.59,261.5,1
RETAILMAX S.A. - VENTAS 2021,2021-000545,2021-02-03 04:38:36,S1004,C00492,P2117,Call Center,Tarjeta,Promo 15%,1,67.36,0.2,67.36,8.76,58.6,41.82,0
RETAILMAX S.A. - VENTAS 2021,2021-000546,2021-11-17 15:43:22,S1013,C00283,P2042,Tienda,Billetera Digital,Sin Promo,1,341.18,0.15,341.18,40.94,300.24,233.31,0
RETAILMAX S.A. - VENTAS 2021,2021-000547,2021-07-15 14:37:29,S1027,C00459,P2151,Call Center,Efectivo,Black Friday,1,196.94,0.2,196.94,29.54,167.4,116.51,1
RETAILMAX S.A. - VENTAS 2021,2021-000548,2021-11-16 00:23:10,S1016,C00113,P2127,Call Center,Billetera Digital,Black Friday,2,696.03,0.05,1392.06,167.05,1225.01,361.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000549,2021-06-23 23:41:57,S1018,C00589,P2080,Tienda,Financiamiento,Black Friday,5,241.43,0.2,1207.15,144.86,1062.29,221.89,0
RETAILMAX S.A. - VENTAS 2021,2021-000550,2021-10-28 07:00:28,S1040,C00676,P2150,Tienda,Billetera Digital,Promo 10%,1,234.07,0.0,234.07,30.43,203.64,154.53,0
RETAILMAX S.A. - VENTAS 2021,2021-000551,2021-03-06 23:12:20,S1021,C00140,P2015,Call Center,Financiamiento,Cyber Week,2,173.77,0.0,347.54,52.13,295.41,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-000552,2021-08-16 06:46:09,S1005,C00102,P2139,Tienda,Tarjeta,Promo 10%,1,16.22,0.2,16.22,2.11,14.11,12.71,0
RETAILMAX S.A. - VENTAS 2021,2021-000553,2021-10-27 15:52:07,S1021,C00724,P2054,Marketplace,Transferencia,Black Friday,2,393.79,0.15,787.58,118.14,669.44,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-000554,2021-03-16 05:22:01,S1016,C00495,P2108,Marketplace,Transferencia,Promo 15%,2,255.04,0.1,510.08,61.21,448.87,144.01,0
RETAILMAX S.A. - VENTAS 2021,2021-000555,2021-09-23 21:21:05,S1016,C00113,P2155,Tienda,Efectivo,Black Friday,2,157.33,0.0,314.66,37.76,276.9,71.96,0
RETAILMAX S.A. - VENTAS 2021,2021-000556,2021-01-28 15:22:00,S1044,C00726,P2023,Web,Tarjeta,Promo 15%,1,529.75,0.0,529.75,68.87,460.88,346.8,0
RETAILMAX S.A. - VENTAS 2021,2021-000557,2021-12-08 17:19:14,S1012,C00481,P2004,Marketplace,Billetera Digital,Black Friday,2,516.47,0.05,1032.94,123.95,908.99,298.92,0
RETAILMAX S.A. - VENTAS 2021,2021-000558,2021-11-12 10:54:33,S1020,C00780,P2066,Tienda,Financiamiento,Sin Promo,1,524.71,0.0,524.71,78.71,446.0,297.19,0
RETAILMAX S.A. - VENTAS 2021,2021-000559,2021-04-23 00:08:04,S1034,C00764,P2055,Web,Financiamiento,Black Friday,2,119.65,0.15,239.3,35.9,203.4,77.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000560,2021-05-03 17:30:12,S1002,C00621,P2071,Marketplace,Financiamiento,Promo 10%,3,386.86,0.2,1160.58,150.88,1009.7,243.78,0
RETAILMAX S.A. - VENTAS 2021,2021-000561,2021-04-05 00:14:41,S1027,C00045,P2041,Marketplace,Tarjeta,Black Friday,1,46.52,0.0,46.52,6.98,39.54,34.06,0
RETAILMAX S.A. - VENTAS 2021,2021-000562,2021-03-14 10:34:46,S1001,C00596,P2048,Marketplace,Tarjeta,Sin Promo,2,272.14,0.15,544.28,70.76,473.52,183.57,0
RETAILMAX S.A. - VENTAS 2021,2021-000563,2021-04-12 10:20:37,S1039,C00338,P2063,Web,Transferencia,Black Friday,1,70.41,0.0,70.41,9.15,61.26,34.56,0
RETAILMAX S.A. - VENTAS 2021,2021-000564,2021-04-02 07:08:08,S1040,C00717,P2058,Marketplace,Tarjeta,Sin Promo,1,372.73,0.2,372.73,48.45,324.28,324.41,1
RETAILMAX S.A. - VENTAS 2021,2021-000565,2021-03-12 13:47:46,S1021,C00763,P2080,Marketplace,Efectivo,Promo 15%,2,301.79,0.0,603.58,90.54,513.04,221.89,0
RETAILMAX S.A. - VENTAS 2021,2021-000566,2021-05-03 13:27:29,S1021,C00403,P2140,Web,Billetera Digital,Black Friday,3,12.25,0.15,36.75,5.51,31.24,6.63,0
RETAILMAX S.A. - VENTAS 2021,2021-000567,2021-12-31 02:22:49,S1007,C00677,P2087,Web,Efectivo,Black Friday,1,323.78,0.0,323.78,42.09,281.69,166.63,0
RETAILMAX S.A. - VENTAS 2021,2021-000568,2021-12-22 13:37:34,S1004,C00198,P2145,Web,Tarjeta,Black Friday,1,112.11,0.05,112.11,14.57,97.54,77.61,0
RETAILMAX S.A. - VENTAS 2021,2021-000569,2021-04-07 19:29:44,S1039,C00700,P2042,Marketplace,Efectivo,Sin Promo,1,401.39,0.0,401.39,52.18,349.21,233.31,1
RETAILMAX S.A. - VENTAS 2021,2021-000570,2021-05-24 04:36:15,S1042,C00157,P2132,Call Center,Efectivo,Cyber Week,4,289.45,0.1,1157.8,150.51,1007.29,220.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000571,2021-08-29 22:23:14,S1018,C00617,P2032,Call Center,Billetera Digital,Promo 15%,1,419.91,0.1,419.91,50.39,369.52,330.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000572,2021-09-23 16:54:12,S1009,C00749,P2021,Marketplace,Billetera Digital,Cyber Week,1,373.55,0.15,373.55,48.56,324.99,239.98,0
RETAILMAX S.A. - VENTAS 2021,2021-000573,2021-09-11 17:14:56,S1020,C00185,P2123,Tienda,Efectivo,Promo 10%,1,166.35,0.05,166.35,24.95,141.4,112.82,0
RETAILMAX S.A. - VENTAS 2021,2021-000574,2021-08-20 08:32:01,S1016,C00667,P2042,Call Center,Financiamiento,Black Friday,1,401.39,0.0,401.39,48.17,353.22,233.31,0
RETAILMAX S.A. - VENTAS 2021,2021-000575,2021-07-11 09:16:01,S1019,C00241,P2087,Tienda,Transferencia,2x1,2,323.78,0.0,647.56,97.13,550.43,166.63,0
RETAILMAX S.A. - VENTAS 2021,2021-000576,2021-06-30 08:22:49,S1038,C00670,P2090,Marketplace,Financiamiento,2x1,2,117.69,0.05,235.38,30.6,204.78,72.93,0
RETAILMAX S.A. - VENTAS 2021,2021-000577,2021-08-10 14:53:22,S1037,C00297,P2054,Marketplace,Transferencia,2x1,1,440.12,0.05,440.12,57.22,382.9,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-000578,2021-04-02 16:04:52,S1005,C00156,P2141,Tienda,Transferencia,Sin Promo,1,707.62,0.15,707.62,91.99,615.63,384.64,0
RETAILMAX S.A. - VENTAS 2021,2021-000579,2021-09-14 18:40:12,S1008,C00370,P2154,Marketplace,Efectivo,Sin Promo,2,733.21,0.0,1466.42,190.63,1275.79,427.53,0
RETAILMAX S.A. - VENTAS 2021,2021-000580,2021-02-06 13:06:56,S1011,C00769,P2139,Marketplace,Efectivo,Cyber Week,1,20.28,0.0,20.28,2.43,17.85,12.71,0
RETAILMAX S.A. - VENTAS 2021,2021-000581,2021-05-09 11:01:17,S1002,C00531,P2061,Marketplace,Efectivo,Cyber Week,3,34.14,0.2,102.42,13.31,89.11,26.36,0
RETAILMAX S.A. - VENTAS 2021,2021-000582,2021-03-12 19:46:28,S1003,C00159,P2074,Marketplace,Transferencia,Promo 15%,4,281.27,0.0,1125.08,146.26,978.82,138.92,0
RETAILMAX S.A. - VENTAS 2021,2021-000583,2021-07-27 21:06:55,S1039,C00654,P2154,Call Center,Billetera Digital,Promo 10%,3,733.21,0.0,2199.63,285.95,1913.68,427.53,0
RETAILMAX S.A. - VENTAS 2021,2021-000584,2021-04-27 08:15:43,S1021,C00762,P2002,Call Center,Efectivo,Black Friday,3,290.16,0.0,870.48,130.57,739.91,134.76,0
RETAILMAX S.A. - VENTAS 2021,2021-000585,2021-10-10 17:03:58,S1002,C00721,P2120,Marketplace,Tarjeta,Promo 15%,3,189.52,0.05,568.56,73.91,494.65,113.2,0
RETAILMAX S.A. - VENTAS 2021,2021-000586,2021-08-08 15:12:27,S1026,C00107,P2101,Tienda,Transferencia,Promo 10%,1,319.7,0.05,319.7,47.95,271.75,262.94,0
RETAILMAX S.A. - VENTAS 2021,2021-000587,2021-03-07 11:07:31,S1040,C00543,P2077,Call Center,Transferencia,Promo 15%,5,794.69,0.0,3973.45,516.55,3456.9,400.81,0
RETAILMAX S.A. - VENTAS 2021,2021-000588,2021-08-03 15:29:59,S1001,C00753,P2110,Marketplace,Transferencia,Black Friday,2,395.88,0.05,791.76,102.93,688.83,314.95,0
RETAILMAX S.A. - VENTAS 2021,2021-000589,2021-10-18 01:10:21,S1034,C00382,P2017,Marketplace,Billetera Digital,Cyber Week,4,280.3,0.0,1121.2,168.18,953.02,182.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000590,2021-11-08 20:53:39,S1013,C00370,P2078,Web,Financiamiento,Sin Promo,4,157.38,0.05,629.52,75.54,553.98,125.47,0
RETAILMAX S.A. - VENTAS 2021,2021-000591,2021-07-17 06:51:25,S1033,C00577,P2149,Call Center,Transferencia,Sin Promo,2,224.81,0.0,449.62,67.44,382.18,173.08,0
RETAILMAX S.A. - VENTAS 2021,2021-000592,2021-02-23 20:07:50,S1014,C00780,P2011,Call Center,Tarjeta,Promo 10%,1,314.18,0.2,314.18,37.7,276.48,309.34,0
RETAILMAX S.A. - VENTAS 2021,2021-000593,2021-02-05 14:02:59,S1037,C00433,P2103,Marketplace,Billetera Digital,Sin Promo,1,424.9,0.0,424.9,55.24,369.66,274.37,0
RETAILMAX S.A. - VENTAS 2021,2021-000594,2021-01-30 13:25:19,S1044,C00658,P2153,Marketplace,Financiamiento,2x1,2,407.91,0.0,815.82,106.06,709.76,293.96,0
RETAILMAX S.A. - VENTAS 2021,2021-000595,2021-02-26 04:42:06,S1035,C00382,P2098,Tienda,Financiamiento,Promo 10%,2,612.83,0.05,1225.66,183.85,1041.81,389.5,0
RETAILMAX S.A. - VENTAS 2021,2021-000596,2021-04-16 11:16:40,S1032,C00739,P2149,Call Center,Efectivo,Black Friday,2,191.09,0.15,382.18,57.33,324.85,173.08,0
RETAILMAX S.A. - VENTAS 2021,2021-000597,2021-06-08 21:23:23,S1008,C00029,P2108,Call Center,Transferencia,Promo 10%,1,240.87,0.15,240.87,31.31,209.56,144.01,0
RETAILMAX S.A. - VENTAS 2021,2021-000598,2021-03-15 16:13:42,S1035,C00128,P2024,Web,Billetera Digital,Promo 15%,1,300.46,0.05,300.46,45.07,255.39,197.91,0
RETAILMAX S.A. - VENTAS 2021,2021-000599,2021-09-09 16:45:19,S1004,C00478,P2029,Tienda,Transferencia,Cyber Week,2,491.5,0.0,983.0,127.79,855.21,271.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000600,2021-06-27 10:49:47,S1012,C00482,P2068,Web,Financiamiento,Promo 10%,1,197.12,0.2,197.12,23.65,173.47,122.46,0
RETAILMAX S.A. - VENTAS 2021,2021-000601,2021-11-13 15:43:53,S1031,C00242,P2132,Web,Billetera Digital,Sin Promo,2,273.37,0.15,546.74,82.01,464.73,220.13,0
RETAILMAX S.A. - VENTAS 2021,2021-000602,2021-12-24 01:35:23,S1022,C00716,P2118,Web,Transferencia,Cyber Week,1,52.12,0.2,52.12,7.82,44.3,45.65,0
RETAILMAX S.A. - VENTAS 2021,2021-000603,2021-05-30 02:25:48,S1013,C00337,P2035,Web,Financiamiento,2x1,2,770.61,0.15,1541.22,184.95,1356.27,418.3,0
RETAILMAX S.A. - VENTAS 2021,2021-000604,2021-03-04 13:25:30,S1004,C00511,P2020,Marketplace,Financiamiento,2x1,1,49.36,0.0,49.36,6.42,42.94,32.33,0
RETAILMAX S.A. - VENTAS 2021,2021-000605,2021-05-10 07:33:00,S1022,C00671,P2103,Tienda,Tarjeta,Cyber Week,2,403.65,0.05,807.3,121.09,686.21,274.37,1
RETAILMAX S.A. - VENTAS 2021,2021-000606,2021-12-12 16:49:02,S1030,C00520,P2016,Call Center,Efectivo,2x1,1,146.7,0.15,146.7,22.0,124.7,121.18,0
RETAILMAX S.A. - VENTAS 2021,2021-000607,2021-01-06 09:07:27,S1043,C00692,P2069,Marketplace,Financiamiento,2x1,1,191.55,0.0,191.55,24.9,166.65,145.02,0
RETAILMAX S.A. - VENTAS 2021,2021-000608,2021-02-04 03:00:19,S1032,C00434,P2070,Call Center,Efectivo,2x1,2,614.79,0.0,1229.58,184.44,1045.14,281.04,0
RETAILMAX S.A. - VENTAS 2021,2021-000609,2021-03-24 06:12:39,S1020,C00698,P2100,Tienda,Efectivo,Promo 15%,3,514.77,0.1,1544.31,231.65,1312.66,422.9,0
RETAILMAX S.A. - VENTAS 2021,2021-000610,2021-10-01 14:13:49,S1037,C00203,P2097,Tienda,Transferencia,Promo 10%,1,442.96,0.15,442.96,57.58,385.38,298.37,0
RETAILMAX S.A. - VENTAS 2021,2021-000611,2021-07-03 06:28:42,S1006,C00303,P2097,Web,Financiamiento,Cyber Week,1,521.13,0.0,521.13,67.75,453.38,298.37,0
RETAILMAX S.A. - VENTAS 2021,2021-000612,2021-11-22 19:02:14,S1029,C00508,P2020,Tienda,Financiamiento,Cyber Week,2,41.96,0.15,83.92,12.59,71.33,32.33,0
RETAILMAX S.A. - VENTAS 2021,2021-000613,2021-08-16 01:54:30,S1010,C00618,P2133,Call Center,Efectivo,Promo 10%,2,52.59,0.0,105.18,12.62,92.56,38.56,0
RETAILMAX S.A. - VENTAS 2021,2021-000614,2021-05-03 07:16:52,S1012,C00440,P2004,Tienda,Tarjeta,Promo 15%,1,516.47,0.05,516.47,61.98,454.49,298.92,0
RETAILMAX S.A. - VENTAS 2021,2021-000615,2021-12-15 02:18:00,S1014,C00628,P2119,Web,Efectivo,Sin Promo,1,763.08,0.0,763.08,91.57,671.51,363.73,0
RETAILMAX S.A. - VENTAS 2021,2021-000616,2021-09-20 03:55:14,S1003,C00669,P2105,Web,Billetera Digital,Promo 10%,3,676.15,0.0,2028.45,263.7,1764.75,320.12,0
RETAILMAX S.A. - VENTAS 2021,2021-000617,2021-07-22 15:34:43,S1043,C00391,P2014,Tienda,Transferencia,Promo 15%,1,430.19,0.0,430.19,55.92,374.27,296.33,0
RETAILMAX S.A. - VENTAS 2021,2021-000618,2021-01-08 14:38:29,S1043,C00593,P2092,Call Center,Efectivo,2x1,2,802.49,0.0,1604.98,208.65,1396.33,416.32,0
RETAILMAX S.A. - VENTAS 2021,2021-000619,2021-02-03 23:57:20,S1010,C00580,P2127,Marketplace,Tarjeta,Sin Promo,3,622.76,0.15,1868.28,224.19,1644.09,361.43,0
RETAILMAX S.A. - VENTAS 2021,2021-000620,2021-07-30 10:58:42,S1027,C00379,P2063,Tienda,Billetera Digital,Black Friday,3,66.89,0.05,200.67,30.1,170.57,34.56,0
RETAILMAX S.A. - VENTAS 2021,2021-000621,2021-05-09 03:26:58,S1042,C00588,P2107,Call Center,Efectivo,Promo 15%,2,273.7,0.15,547.4,71.16,476.24,196.36,0
RETAILMAX S.A. - VENTAS 2021,2021-000622,2021-11-22 11:34:36,S1044,C00196,P2155,Call Center,Tarjeta,Promo 15%,5,133.73,0.15,668.65,86.92,581.73,71.96,0
RETAILMAX S.A. - VENTAS 2021,2021-000623,2021-11-08 21:18:01,S1021,C00788,P2022,Web,Billetera Digital,Black Friday,2,404.94,0.1,809.88,121.48,688.4,325.44,1
RETAILMAX S.A. - VENTAS 2021,2021-000624,2021-01-07 08:28:08,S1023,C00327,P2006,Tienda,Transferencia,Promo 10%,1,321.61,0.2,321.61,48.24,273.37,287.52,1
RETAILMAX S.A. - VENTAS 2021,2021-000625,2021-08-08 08:52:02,S1024,C00627,P2160,Web,Transferencia,2x1,2,812.22,0.0,1624.44,243.67,1380.77,418.28,0
RETAILMAX S.A. - VENTAS 2021,2021-000626,2021-04-14 05:31:19,S1006,C00362,P2101,Tienda,Efectivo,Cyber Week,1,286.05,0.15,286.05,37.19,248.86,262.94,0
RETAILMAX S.A. - VENTAS 2021,2021-000627,2021-08-16 11:58:02,S1014,C00513,P2134,Tienda,Billetera Digital,2x1,1,241.56,0.0,241.56,28.99,212.57,153.79,1
RETAILMAX S.A. - VENTAS 2021,2021-000628,2021-05-28 00:51:45,S1027,C00461,P2060,Marketplace,Transferencia,Promo 10%,1,325.76,0.15,325.76,48.86,276.9,245.82,0
RETAILMAX S.A. - VENTAS 2021,2021-000629,2021-10-04 01:58:07,S1045,C00236,P2160,Web,Efectivo,Black Friday,4,690.39,0.15,2761.56,359.0,2402.56,418.28,0
RETAILMAX S.A. - VENTAS 2021,2021-000630,2021-09-24 11:42:37,S1044,C00787,P2073,Tienda,Tarjeta,2x1,1,139.88,0.15,139.88,18.18,121.7,131.1,0
RETAILMAX S.A. - VENTAS 2021,2021-000631,2021-04-09 01:53:49,S1013,C00733,P2015,Web,Efectivo,Sin Promo,2,173.77,0.0,347.54,41.7,305.84,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-000632,2021-10-31 19:58:58,S1004,C00519,P2005,Web,Billetera Digital,Sin Promo,3,545.93,0.0,1637.79,212.91,1424.88,390.45,0
RETAILMAX S.A. - VENTAS 2021,2021-000633,2021-08-28 11:20:24,S1022,C00200,P2038,Web,Financiamiento,Promo 10%,1,139.95,0.0,139.95,20.99,118.96,104.22,0
RETAILMAX S.A. - VENTAS 2021,2021-000634,2021-05-08 11:02:08,S1028,C00485,P2154,Web,Transferencia,2x1,1,696.55,0.05,696.55,104.48,592.07,427.53,0
RETAILMAX S.A. - VENTAS 2021,2021-000635,2021-07-04 14:29:58,S1028,C00574,P2046,Call Center,Financiamiento,Black Friday,1,344.44,0.05,344.44,51.67,292.77,192.92,0
RETAILMAX S.A. - VENTAS 2021,2021-000636,2021-08-10 05:40:31,S1030,C00482,P2088,Call Center,Tarjeta,2x1,3,457.54,0.2,1372.62,205.89,1166.73,308.2,0
