TransactionID,Date,StoreID,CustomerID,ProductID,Channel,PaymentMethod,Promotion,Quantity,UnitPrice,DiscountPct,GrossSales,TaxAmount,NetSales,UnitCost,ReturnFlag
2025-001811,2025-06-13 06:43:27,S1027,C00391,P2090,Call Center,Billetera Digital,Black Friday,2,117.69,0.05,235.38,35.31,200.07,72.93,0
2025-001812,2025-06-12 13:29:09,S1044,C00774,P2158,Tienda,Efectivo,Promo 10%,2,461.03,0.15,922.06,119.87,802.19,274.83,0
2025-001813,2025-04-27 08:18:15,S1025,C00327,P2117,Marketplace,Financiamiento,Sin Promo,3,79.99,0.05,239.97,36.0,203.97,41.82,0
2025-001814,2025-12-25 17:26:52,S1025,C00574,P2042,Web,Efectivo,2x1,1,341.18,0.15,341.18,51.18,290.0,233.31,0
2025-001815,2025-05-07 03:06:53,S1008,C00716,P2017,Marketplace,Tarjeta,Cyber Week,2,252.27,0.1,504.54,65.59,438.95,182.13,0
2025-001816,2025-04-03 14:24:47,S1041,C00740,P2039,Marketplace,Billetera Digital,Cyber Week,1,405.45,0.15,405.45,52.71,352.74,251.05,0
2025-001817,2025-12-18 08:06:17,S1040,C00370,P2154,Web,Billetera Digital,Black Friday,1,733.21,0.0,733.21,95.32,637.89,427.53,0
2025-001818,2025-11-04 14:55:35,S1016,C00729,P2043,Call Center,Financiamiento,2x1,1,282.25,0.1,282.25,33.87,248.38,244.5,0
2025-001819,2025-03-05 01:27:29,S1040,C00276,P2030,Tienda,Efectivo,2x1,1,541.44,0.0,541.44,70.39,471.05,418.38,0
2025-001820,2025-07-24 01:11:37,S1020,C00262,P2139,Call Center,Financiamiento,2x1,1,16.22,0.2,16.22,2.43,13.79,12.71,0
2025-001821,2025-12-18 12:59:19,S1011,C00306,P2072,Marketplace,Billetera Digital,Promo 15%,1,604.62,0.0,604.62,72.55,532.07,420.23,1
2025-001822,2025-10-12 16:19:25,S1026,C00137,P2135,Marketplace,Billetera Digital,Cyber Week,2,137.64,0.1,275.28,41.29,233.99,71.27,0
2025-001823,2025-08-02 02:02:51,S1009,C00719,P2097,Call Center,Billetera Digital,Sin Promo,1,442.96,0.15,442.96,57.58,385.38,298.37,0
2025-001824,2025-05-18 13:28:09,S1034,C00157,P2012,Call Center,Financiamiento,Sin Promo,2,788.33,0.0,1576.66,236.5,1340.16,363.05,0
2025-001825,2025-08-10 09:16:14,S1009,C00792,P2108,Marketplace,Financiamiento,Promo 15%,5,226.7,0.2,1133.5,147.36,986.14,144.01,0
2025-001826,2025-03-03 13:39:05,S1015,C00581,P2001,Tienda,Tarjeta,Black Friday,1,81.45,0.15,81.45,9.77,71.68,59.67,0
2025-001827,2025-12-25 18:11:12,S1020,C00441,P2130,Call Center,Efectivo,Black Friday,1,701.29,0.0,701.29,105.19,596.1,404.15,0
2025-001828,2025-04-10 12:54:35,S1039,C00155,P2155,Marketplace,Financiamiento,Black Friday,2,157.33,0.0,314.66,40.91,273.75,71.96,0
2025-001829,2025-12-03 09:35:04,S1019,C00441,P2150,Call Center,Efectivo,2x1,2,234.07,0.0,468.14,70.22,397.92,154.53,1
2025-001830,2025-10-05 14:52:26,S1022,C00652,P2098,Call Center,Billetera Digital,Sin Promo,5,548.32,0.15,2741.6,411.24,2330.36,389.5,0
2025-001831,2025-01-19 12:27:48,S1024,C00203,P2034,Call Center,Transferencia,Black Friday,4,236.66,0.1,946.64,142.0,804.64,122.22,0
2025-001832,2025-05-14 11:14:09,S1040,C00438,P2001,Marketplace,Efectivo,Promo 10%,1,76.66,0.2,76.66,9.97,66.69,59.67,0
2025-001833,2025-08-12 15:07:07,S1012,C00399,P2065,Tienda,Financiamiento,2x1,2,367.46,0.1,734.92,88.19,646.73,269.16,0
2025-001834,2025-03-13 10:06:02,S1033,C00445,P2091,Call Center,Efectivo,Cyber Week,1,514.42,0.05,514.42,77.16,437.26,397.11,0
2025-001835,2025-11-03 17:20:18,S1044,C00396,P2001,Tienda,Tarjeta,Promo 15%,2,95.82,0.0,191.64,24.91,166.73,59.67,0
2025-001836,2025-03-10 08:49:04,S1043,C00597,P2107,Marketplace,Transferencia,Cyber Week,2,322.0,0.0,644.0,83.72,560.28,196.36,0
2025-001837,2025-08-19 13:19:28,S1044,C00430,P2139,Tienda,Transferencia,Promo 15%,1,20.28,0.0,20.28,2.64,17.64,12.71,0
2025-001838,2025-02-18 04:24:34,S1009,C00487,P2086,Marketplace,Tarjeta,2x1,1,98.28,0.1,98.28,12.78,85.5,70.05,0
2025-001839,2025-11-20 14:46:18,S1041,C00220,P2005,Call Center,Financiamiento,Sin Promo,2,545.93,0.0,1091.86,141.94,949.92,390.45,1
2025-001840,2025-05-27 20:33:29,S1035,C00134,P2138,Marketplace,Financiamiento,Sin Promo,1,648.09,0.1,648.09,97.21,550.88,375.47,0
2025-001841,2025-10-02 20:13:01,S1026,C00770,P2133,Tienda,Efectivo,Promo 10%,3,52.59,0.0,157.77,23.67,134.1,38.56,0
2025-001842,2025-10-10 01:50:35,S1038,C00004,P2116,Marketplace,Transferencia,Promo 15%,1,743.9,0.0,743.9,96.71,647.19,358.01,0
2025-001843,2025-10-29 12:06:41,S1031,C00213,P2128,Marketplace,Billetera Digital,Black Friday,1,557.39,0.0,557.39,83.61,473.78,269.57,0
2025-001844,2025-03-17 23:53:20,S1014,C00674,P2122,Call Center,Transferencia,Cyber Week,6,613.46,0.1,3680.76,441.69,3239.07,324.38,0
2025-001845,2025-12-25 04:49:22,S1023,C00395,P2155,Web,Billetera Digital,Promo 10%,1,141.6,0.1,141.6,21.24,120.36,71.96,1
2025-001846,2025-03-08 21:12:38,S1015,C00173,P2057,Marketplace,Financiamiento,2x1,1,398.81,0.05,398.81,47.86,350.95,314.68,0
2025-001847,2025-10-09 16:10:07,S1025,C00741,P2097,Tienda,Efectivo,Cyber Week,1,442.96,0.15,442.96,66.44,376.52,298.37,0
2025-001848,2025-07-07 20:45:36,S1034,C00793,P2001,Marketplace,Tarjeta,Promo 15%,1,76.66,0.2,76.66,11.5,65.16,59.67,0
2025-001849,2025-06-28 22:22:34,S1002,C00763,P2065,Marketplace,Transferencia,Black Friday,3,367.46,0.1,1102.38,143.31,959.07,269.16,0
2025-001850,2025-06-27 03:52:44,S1023,C00473,P2100,Tienda,Tarjeta,Cyber Week,1,571.97,0.0,571.97,85.8,486.17,422.9,0
2025-001851,2025-02-27 03:29:39,S1035,C00424,P2082,Marketplace,Efectivo,2x1,1,253.28,0.1,253.28,37.99,215.29,152.77,0
2025-001852,2025-04-12 19:45:43,S1017,C00544,P2075,Call Center,Transferencia,Cyber Week,1,464.04,0.2,464.04,55.68,408.36,301.87,0
2025-001853,2025-05-22 23:08:06,S1001,C00705,P2155,Web,Transferencia,2x1,1,125.86,0.2,125.86,16.36,109.5,71.96,0
2025-001854,2025-11-10 09:31:53,S1014,C00357,P2081,Tienda,Efectivo,Promo 10%,1,399.31,0.0,399.31,47.92,351.39,192.91,1
2025-001855,2025-03-29 05:05:25,S1044,C00147,P2030,Marketplace,Financiamiento,Promo 15%,3,541.44,0.0,1624.32,211.16,1413.16,418.38,0
2025-001856,2025-03-28 05:53:57,S1020,C00495,P2065,Tienda,Billetera Digital,2x1,5,326.63,0.2,1633.15,244.97,1388.18,269.16,0
2025-001857,2025-08-01 23:26:49,S1015,C00393,P2125,Web,Efectivo,2x1,3,310.19,0.1,930.57,111.67,818.9,235.01,0
2025-001858,2025-05-07 06:19:50,S1041,C00130,P2154,Call Center,Billetera Digital,Cyber Week,2,733.21,0.0,1466.42,190.63,1275.79,427.53,0
2025-001859,2025-03-30 20:33:48,S1005,C00661,P2094,Tienda,Efectivo,Black Friday,3,665.75,0.05,1997.25,259.64,1737.61,392.99,0
2025-001860,2025-01-11 11:56:21,S1008,C00499,P2089,Marketplace,Efectivo,Promo 10%,3,736.54,0.0,2209.62,287.25,1922.37,351.93,0
2025-001861,2025-08-29 05:42:09,S1042,C00671,P2078,Tienda,Efectivo,2x1,4,157.38,0.05,629.52,81.84,547.68,125.47,0
2025-001862,2025-07-24 09:51:07,S1023,C00687,P2148,Web,Tarjeta,Cyber Week,2,674.81,0.0,1349.62,202.44,1147.18,390.62,0
2025-001863,2025-02-06 10:30:46,S1012,C00205,P2125,Call Center,Transferencia,2x1,1,344.65,0.0,344.65,41.36,303.29,235.01,0
2025-001864,2025-06-13 12:03:35,S1022,C00250,P2041,Web,Transferencia,Promo 15%,2,41.87,0.1,83.74,12.56,71.18,34.06,0
2025-001865,2025-04-06 15:44:13,S1035,C00422,P2011,Call Center,Tarjeta,Black Friday,1,392.72,0.0,392.72,58.91,333.81,309.34,0
2025-001866,2025-05-16 04:00:24,S1020,C00452,P2060,Web,Financiamiento,Promo 10%,1,383.25,0.0,383.25,57.49,325.76,245.82,0
2025-001867,2025-08-12 19:12:52,S1022,C00318,P2084,Tienda,Transferencia,Sin Promo,1,10.89,0.0,10.89,1.63,9.26,8.31,1
2025-001868,2025-03-06 12:46:10,S1032,C00200,P2118,Marketplace,Financiamiento,Cyber Week,1,65.15,0.0,65.15,9.77,55.38,45.65,0
2025-001869,2025-07-12 10:08:05,S1038,C00344,P2020,Call Center,Tarjeta,Black Friday,2,44.42,0.1,88.84,11.55,77.29,32.33,0
2025-001870,2025-02-22 22:24:47,S1002,C00536,P2054,Tienda,Tarjeta,Cyber Week,3,463.28,0.0,1389.84,180.68,1209.16,220.6,0
2025-001871,2025-05-17 11:36:35,S1004,C00389,P2039,Call Center,Tarjeta,Promo 15%,1,477.0,0.0,477.0,62.01,414.99,251.05,0
2025-001872,2025-09-13 06:42:27,S1017,C00214,P2103,Tienda,Billetera Digital,2x1,5,382.41,0.1,1912.05,229.45,1682.6,274.37,0
2025-001873,2025-11-25 15:05:27,S1043,C00537,P2002,Marketplace,Billetera Digital,Promo 15%,4,290.16,0.0,1160.64,150.88,1009.76,134.76,1
2025-001874,2025-09-21 04:56:25,S1026,C00691,P2150,Call Center,Financiamiento,Promo 15%,1,234.07,0.0,234.07,35.11,198.96,154.53,0
2025-001875,2025-05-17 03:42:02,S1028,C00301,P2098,Web,Transferencia,Black Friday,3,580.57,0.1,1741.71,261.26,1480.45,389.5,0
2025-001876,2025-03-20 04:46:54,S1004,C00547,P2057,Tienda,Financiamiento,Promo 15%,2,335.84,0.2,671.68,87.32,584.36,314.68,0
2025-001877,2025-02-05 20:34:24,S1001,C00756,P2044,Web,Tarjeta,Promo 10%,3,363.26,0.2,1089.78,141.67,948.11,214.81,1
2025-001878,2025-09-21 02:27:44,S1010,C00012,P2132,Marketplace,Financiamiento,Sin Promo,2,289.45,0.1,578.9,69.47,509.43,220.13,0
2025-001879,2025-04-27 02:42:28,S1034,C00680,P2015,Tienda,Tarjeta,Promo 10%,1,173.77,0.0,173.77,26.07,147.7,122.14,0
2025-001880,2025-11-30 20:30:17,S1007,C00629,P2153,Call Center,Tarjeta,Promo 10%,5,346.72,0.15,1733.6,225.37,1508.23,293.96,0
2025-001881,2025-02-23 13:35:03,S1003,C00455,P2003,Marketplace,Efectivo,Cyber Week,1,457.85,0.1,457.85,59.52,398.33,261.5,0
2025-001882,2025-05-15 05:28:32,S1012,C00469,P2088,Web,Financiamiento,Black Friday,4,486.13,0.15,1944.52,233.34,1711.18,308.2,0
2025-001883,2025-02-26 11:29:07,S1027,C00618,P2012,Call Center,Tarjeta,Promo 15%,1,709.5,0.1,709.5,106.42,603.08,363.05,0
2025-001884,2025-10-15 09:23:38,S1034,C00400,P2080,Call Center,Billetera Digital,2x1,1,286.7,0.05,286.7,43.0,243.7,221.89,0
2025-001885,2025-02-25 17:24:47,S1034,C00734,P2041,Marketplace,Financiamiento,Cyber Week,2,44.19,0.05,88.38,13.26,75.12,34.06,0
2025-001886,2025-05-05 18:16:53,S1035,C00614,P2151,Tienda,Efectivo,2x1,3,196.94,0.2,590.82,88.62,502.2,116.51,1
2025-001887,2025-08-26 23:26:16,S1013,C00575,P2020,Tienda,Financiamiento,Black Friday,1,49.36,0.0,49.36,5.92,43.44,32.33,0
2025-001888,2025-06-22 09:08:51,S1037,C00003,P2052,Tienda,Financiamiento,Cyber Week,1,80.49,0.15,80.49,10.46,70.03,47.67,0
2025-001889,2025-02-19 12:23:50,S1016,C00670,P2002,Web,Financiamiento,Promo 10%,1,246.64,0.15,246.64,29.6,217.04,134.76,0
2025-001890,2025-01-05 00:36:02,S1005,C00126,P2105,Call Center,Billetera Digital,2x1,2,608.53,0.1,1217.06,158.22,1058.84,320.12,0
2025-001891,2025-05-25 19:21:14,S1040,C00342,P2140,Tienda,Tarjeta,Cyber Week,4,12.25,0.15,49.0,6.37,42.63,6.63,1
2025-001892,2025-09-30 14:37:01,S1021,C00054,P2110,Call Center,Transferencia,Promo 10%,4,395.88,0.05,1583.52,237.53,1345.99,314.95,0
2025-001893,2025-01-20 16:41:42,S1012,C00001,P2108,Tienda,Tarjeta,Cyber Week,1,283.38,0.0,283.38,34.01,249.37,144.01,0
2025-001894,2025-03-30 21:09:36,S1030,C00442,P2112,Marketplace,Financiamiento,Cyber Week,3,325.58,0.1,976.74,146.51,830.23,257.82,0
2025-001895,2025-12-26 07:56:07,S1025,C00184,P2031,Web,Transferencia,Sin Promo,2,162.88,0.2,325.76,48.86,276.9,111.43,0
2025-001896,2025-10-13 04:16:46,S1019,C00356,P2023,Tienda,Transferencia,Sin Promo,4,529.75,0.0,2119.0,317.85,1801.15,346.8,0
2025-001897,2025-05-22 12:51:33,S1024,C00290,P2093,Web,Transferencia,Black Friday,2,147.96,0.0,295.92,44.39,251.53,75.0,1
2025-001898,2025-05-15 01:45:02,S1044,C00285,P2099,Tienda,Transferencia,Promo 10%,1,265.11,0.1,265.11,34.46,230.65,231.19,0
2025-001899,2025-12-14 18:21:42,S1038,C00652,P2110,Call Center,Efectivo,Promo 10%,1,375.05,0.1,375.05,48.76,326.29,314.95,0
2025-001900,2025-02-11 04:22:42,S1041,C00425,P2039,Call Center,Financiamiento,2x1,4,477.0,0.0,1908.0,248.04,1659.96,251.05,0
2025-001901,2025-06-14 03:24:58,S1038,C00495,P2114,Marketplace,Tarjeta,2x1,1,470.9,0.15,470.9,61.22,409.68,274.57,1
2025-001902,2025-11-12 20:03:55,S1027,C00433,P2084,Web,Billetera Digital,Black Friday,3,10.89,0.0,32.67,4.9,27.77,8.31,0
2025-001903,2025-02-21 23:35:50,S1038,C00634,P2091,Tienda,Billetera Digital,Promo 10%,3,541.5,0.0,1624.5,211.19,1413.31,397.11,0
2025-001904,2025-05-24 13:11:07,S1031,C00427,P2058,Call Center,Transferencia,Promo 15%,1,396.02,0.15,396.02,59.4,336.62,324.41,0
2025-001905,2025-05-03 23:10:36,S1021,C00303,P2094,Call Center,Tarjeta,Promo 10%,1,665.75,0.05,665.75,99.86,565.89,392.99,0
2025-001906,2025-02-21 02:40:26,S1026,C00784,P2136,Marketplace,Tarjeta,Promo 10%,1,147.06,0.05,147.06,22.06,125.0,99.42,0
2025-001907,2025-01-08 21:40:47,S1026,C00667,P2011,Web,Transferencia,2x1,2,353.45,0.1,706.9,106.03,600.87,309.34,0
2025-001908,2025-08-25 15:10:10,S1016,C00398,P2125,Web,Efectivo,2x1,1,327.42,0.05,327.42,39.29,288.13,235.01,0
2025-001909,2025-10-18 04:58:58,S1010,C00089,P2088,Tienda,Efectivo,Black Friday,3,543.32,0.05,1629.96,195.6,1434.36,308.2,0
2025-001910,2025-05-01 21:19:48,S1009,C00784,P2018,Tienda,Tarjeta,Promo 10%,6,391.86,0.0,2351.16,305.65,2045.51,224.11,0
2025-001911,2025-01-26 01:28:16,S1002,C00604,P2101,Marketplace,Billetera Digital,Sin Promo,2,336.53,0.0,673.06,87.5,585.56,262.94,0
2025-001912,2025-12-12 16:09:36,S1013,C00313,P2041,Tienda,Efectivo,2x1,1,46.52,0.0,46.52,5.58,40.94,34.06,0
2025-001913,2025-11-27 04:37:57,S1016,C00484,P2050,Call Center,Tarjeta,2x1,2,219.16,0.2,438.32,52.6,385.72,192.16,0
2025-001914,2025-09-28 11:46:40,S1032,C00596,P2040,Marketplace,Financiamiento,Promo 10%,2,59.49,0.0,118.98,17.85,101.13,35.66,1
2025-001915,2025-12-24 17:15:53,S1037,C00433,P2090,Tienda,Billetera Digital,Sin Promo,2,105.3,0.15,210.6,27.38,183.22,72.93,0
2025-001916,2025-12-21 03:08:02,S1005,C00608,P2160,Marketplace,Tarjeta,Cyber Week,1,812.22,0.0,812.22,105.59,706.63,418.28,0
2025-001917,2025-04-17 02:42:22,S1017,C00334,P2071,Call Center,Financiamiento,Promo 10%,1,483.57,0.0,483.57,58.03,425.54,243.78,0
2025-001918,2025-07-18 10:25:04,S1034,C00708,P2023,Call Center,Transferencia,Promo 15%,4,476.78,0.1,1907.12,286.07,1621.05,346.8,0
2025-001919,2025-04-20 10:48:43,S1001,C00568,P2088,Tienda,Efectivo,Promo 15%,4,571.92,0.0,2287.68,297.4,1990.28,308.2,0
2025-001920,2025-11-02 09:40:17,S1026,C00506,P2141,Marketplace,Transferencia,Cyber Week,2,749.24,0.1,1498.48,224.77,1273.71,384.64,0
2025-001921,2025-10-31 23:44:44,S1003,C00761,P2074,Call Center,Efectivo,Sin Promo,3,239.08,0.15,717.24,93.24,624.0,138.92,0
2025-001922,2025-08-29 18:47:14,S1037,C00509,P2146,Marketplace,Efectivo,Promo 10%,2,295.7,0.05,591.4,76.88,514.52,242.22,0
2025-001923,2025-06-26 15:44:50,S1043,C00152,P2096,Web,Financiamiento,Sin Promo,3,636.0,0.0,1908.0,248.04,1659.96,369.96,0
2025-001924,2025-12-08 17:27:33,S1011,C00219,P2142,Call Center,Financiamiento,Promo 10%,1,419.81,0.15,419.81,50.38,369.43,331.65,1
2025-001925,2025-10-30 13:10:40,S1003,C00455,P2136,Tienda,Tarjeta,Promo 15%,1,154.8,0.0,154.8,20.12,134.68,99.42,1
2025-001926,2025-11-24 03:24:25,S1038,C00498,P2138,Web,Financiamiento,Promo 15%,1,576.08,0.2,576.08,74.89,501.19,375.47,1
2025-001927,2025-08-06 14:14:17,S1027,C00528,P2079,Marketplace,Billetera Digital,Cyber Week,1,224.63,0.1,224.63,33.69,190.94,156.92,0
2025-001928,2025-08-03 05:30:54,S1018,C00068,P2135,Tienda,Transferencia,Promo 10%,2,152.93,0.0,305.86,36.7,269.16,71.27,0
2025-001929,2025-03-18 18:44:55,S1037,C00725,P2057,Call Center,Tarjeta,Black Friday,3,356.83,0.15,1070.49,139.16,931.33,314.68,0
2025-001930,2025-12-26 04:07:19,S1035,C00470,P2138,Marketplace,Financiamiento,Promo 10%,1,720.1,0.0,720.1,108.02,612.08,375.47,0
2025-001931,2025-11-10 06:59:39,S1022,C00376,P2089,Web,Financiamiento,Cyber Week,1,736.54,0.0,736.54,110.48,626.06,351.93,0
2025-001932,2025-11-30 23:55:26,S1037,C00344,P2137,Marketplace,Financiamiento,Sin Promo,1,407.3,0.05,407.3,52.95,354.35,246.0,0
2025-001933,2025-05-05 00:08:38,S1042,C00321,P2015,Web,Billetera Digital,Promo 15%,2,147.7,0.15,295.4,38.4,257.0,122.14,0
2025-001934,2025-06-13 02:24:23,S1024,C00278,P2022,Tienda,Transferencia,2x1,1,449.93,0.0,449.93,67.49,382.44,325.44,1
2025-001935,2025-10-19 04:51:33,S1006,C00299,P2135,Tienda,Financiamiento,Sin Promo,2,152.93,0.0,305.86,39.76,266.1,71.27,1
2025-001936,2025-01-17 20:36:41,S1031,C00401,P2078,Tienda,Tarjeta,Cyber Week,1,140.81,0.15,140.81,21.12,119.69,125.47,0
2025-001937,2025-08-27 18:08:16,S1024,C00289,P2022,Call Center,Tarjeta,Sin Promo,1,449.93,0.0,449.93,67.49,382.44,325.44,0
2025-001938,2025-02-04 06:39:03,S1028,C00296,P2136,Web,Billetera Digital,Cyber Week,1,154.8,0.0,154.8,23.22,131.58,99.42,0
2025-001939,2025-05-24 15:31:11,S1029,C00096,P2057,Call Center,Efectivo,Promo 10%,3,419.8,0.0,1259.4,188.91,1070.49,314.68,0
2025-001940,2025-06-15 13:05:37,S1031,C00782,P2049,Web,Efectivo,Sin Promo,2,126.62,0.2,253.24,37.99,215.25,89.45,0
2025-001941,2025-04-07 11:08:20,S1012,C00103,P2095,Web,Tarjeta,Cyber Week,1,729.93,0.0,729.93,87.59,642.34,368.2,0
2025-001942,2025-05-31 08:49:40,S1028,C00626,P2159,Web,Tarjeta,Promo 15%,2,576.79,0.1,1153.58,173.04,980.54,434.27,1
2025-001943,2025-03-15 16:03:17,S1003,C00242,P2029,Call Center,Billetera Digital,Sin Promo,4,491.5,0.0,1966.0,255.58,1710.42,271.13,0
2025-001944,2025-10-21 01:00:39,S1013,C00038,P2044,Marketplace,Billetera Digital,Promo 15%,5,454.08,0.0,2270.4,272.45,1997.95,214.81,0
2025-001945,2025-04-27 17:42:54,S1022,C00327,P2040,Call Center,Transferencia,Promo 15%,6,56.52,0.05,339.12,50.87,288.25,35.66,0
2025-001946,2025-12-08 01:05:56,S1022,C00042,P2065,Marketplace,Transferencia,Sin Promo,2,408.29,0.0,816.58,122.49,694.09,269.16,1
2025-001947,2025-04-12 16:35:00,S1018,C00262,P2145,Web,Financiamiento,Black Friday,1,94.41,0.2,94.41,11.33,83.08,77.61,1
2025-001948,2025-06-23 22:52:02,S1045,C00708,P2096,Tienda,Efectivo,Black Friday,4,508.8,0.2,2035.2,264.58,1770.62,369.96,0
2025-001949,2025-02-04 17:09:16,S1011,C00766,P2139,Marketplace,Efectivo,Promo 15%,4,16.22,0.2,64.88,7.79,57.09,12.71,1
2025-001950,2025-07-07 19:15:15,S1033,C00168,P2097,Call Center,Financiamiento,Promo 15%,3,521.13,0.0,1563.39,234.51,1328.88,298.37,0
2025-001951,2025-11-13 06:17:41,S1008,C00037,P2066,Tienda,Tarjeta,2x1,2,472.24,0.1,944.48,122.78,821.7,297.19,0
2025-001952,2025-04-29 20:39:34,S1025,C00231,P2035,Marketplace,Tarjeta,Promo 10%,1,725.28,0.2,725.28,108.79,616.49,418.3,1
2025-001953,2025-04-28 14:56:08,S1028,C00074,P2078,Web,Efectivo,2x1,2,140.81,0.15,281.62,42.24,239.38,125.47,0
2025-001954,2025-01-29 09:09:28,S1024,C00732,P2112,Marketplace,Transferencia,2x1,1,343.67,0.05,343.67,51.55,292.12,257.82,0
2025-001955,2025-11-22 16:33:23,S1036,C00692,P2071,Marketplace,Billetera Digital,Cyber Week,1,386.86,0.2,386.86,58.03,328.83,243.78,0
2025-001956,2025-08-27 00:39:20,S1014,C00716,P2049,Tienda,Financiamiento,Black Friday,3,126.62,0.2,379.86,45.58,334.28,89.45,0
2025-001957,2025-06-26 03:37:58,S1005,C00466,P2021,Tienda,Efectivo,2x1,2,373.55,0.15,747.1,97.12,649.98,239.98,0
2025-001958,2025-05-06 02:25:35,S1025,C00494,P2062,Web,Efectivo,Cyber Week,2,111.89,0.0,223.78,33.57,190.21,74.21,0
2025-001959,2025-10-16 12:21:41,S1034,C00391,P2111,Web,Transferencia,Promo 10%,1,292.12,0.0,292.12,43.82,248.3,191.52,0
2025-001960,2025-10-13 11:25:42,S1022,C00442,P2076,Marketplace,Tarjeta,Cyber Week,1,92.64,0.05,92.64,13.9,78.74,50.2,0
2025-001961,2025-05-30 16:14:54,S1009,C00329,P2147,Web,Transferencia,Black Friday,1,438.54,0.2,438.54,57.01,381.53,299.7,0
2025-001962,2025-04-18 13:03:17,S1022,C00639,P2108,Call Center,Efectivo,Promo 10%,2,283.38,0.0,566.76,85.01,481.75,144.01,0
2025-001963,2025-11-29 17:55:36,S1010,C00730,P2052,Tienda,Tarjeta,Cyber Week,1,94.69,0.0,94.69,11.36,83.33,47.67,1
2025-001964,2025-03-16 18:50:49,S1039,C00130,P2077,Call Center,Billetera Digital,Promo 10%,1,794.69,0.0,794.69,103.31,691.38,400.81,1
2025-001965,2025-11-22 09:22:05,S1019,C00171,P2058,Tienda,Transferencia,Sin Promo,3,372.73,0.2,1118.19,167.73,950.46,324.41,1
2025-001966,2025-09-09 16:26:13,S1011,C00182,P2156,Web,Financiamiento,Promo 10%,2,81.43,0.0,162.86,19.54,143.32,55.02,0
2025-001967,2025-05-04 02:13:06,S1013,C00207,P2025,Marketplace,Efectivo,Promo 10%,1,664.27,0.0,664.27,79.71,584.56,394.63,0
2025-001968,2025-03-10 07:04:01,S1013,C00292,P2066,Tienda,Efectivo,Black Friday,1,498.47,0.05,498.47,59.82,438.65,297.19,0
2025-001969,2025-05-12 03:02:24,S1014,C00226,P2131,Tienda,Efectivo,2x1,1,196.93,0.0,196.93,23.63,173.3,119.6,0
2025-001970,2025-03-03 09:04:31,S1042,C00782,P2061,Web,Tarjeta,Sin Promo,1,42.68,0.0,42.68,5.55,37.13,26.36,0
2025-001971,2025-01-10 03:50:23,S1035,C00084,P2077,Marketplace,Efectivo,Sin Promo,1,794.69,0.0,794.69,119.2,675.49,400.81,0
2025-001972,2025-05-11 12:44:23,S1015,C00326,P2051,Call Center,Efectivo,Promo 10%,3,812.69,0.05,2438.07,292.57,2145.5,394.02,1
2025-001973,2025-12-23 04:41:54,S1009,C00684,P2155,Call Center,Tarjeta,Black Friday,1,157.33,0.0,157.33,20.45,136.88,71.96,0
2025-001974,2025-08-15 08:42:25,S1020,C00601,P2020,Tienda,Billetera Digital,Sin Promo,6,39.49,0.2,236.94,35.54,201.4,32.33,0
2025-001975,2025-05-26 13:28:23,S1033,C00306,P2128,Marketplace,Billetera Digital,Promo 10%,1,557.39,0.0,557.39,83.61,473.78,269.57,0
2025-001976,2025-11-30 17:05:23,S1025,C00499,P2132,Tienda,Transferencia,Promo 15%,2,305.53,0.05,611.06,91.66,519.4,220.13,1
2025-001977,2025-12-23 08:27:35,S1013,C00036,P2094,Tienda,Efectivo,Sin Promo,2,700.79,0.0,1401.58,168.19,1233.39,392.99,0
2025-001978,2025-11-28 03:30:51,S1025,C00423,P2064,Web,Efectivo,2x1,2,91.31,0.0,182.62,27.39,155.23,57.47,1
2025-001979,2025-02-03 13:32:18,S1024,C00080,P2029,Call Center,Billetera Digital,2x1,2,466.92,0.05,933.84,140.08,793.76,271.13,0
2025-001980,2025-06-19 10:20:14,S1036,C00066,P2066,Tienda,Efectivo,2x1,2,446.0,0.15,892.0,133.8,758.2,297.19,0
2025-001981,2025-06-01 01:23:40,S1014,C00306,P2158,Web,Efectivo,Sin Promo,2,515.27,0.05,1030.54,123.66,906.88,274.83,0
2025-001982,2025-08-23 03:10:50,S1038,C00773,P2158,Marketplace,Efectivo,Sin Promo,6,461.03,0.15,2766.18,359.6,2406.58,274.83,0
2025-001983,2025-01-20 18:30:47,S1006,C00579,P2137,Marketplace,Transferencia,Sin Promo,1,428.74,0.0,428.74,55.74,373.0,246.0,0
2025-001984,2025-06-23 22:04:35,S1018,C00703,P2076,Call Center,Efectivo,Black Friday,1,87.77,0.1,87.77,10.53,77.24,50.2,0
2025-001985,2025-05-31 12:24:02,S1037,C00300,P2009,Web,Tarjeta,Black Friday,1,470.71,0.1,470.71,61.19,409.52,287.2,0
2025-001986,2025-06-22 15:31:24,S1010,C00070,P2031,Call Center,Tarjeta,Cyber Week,1,173.06,0.15,173.06,20.77,152.29,111.43,1
2025-001987,2025-04-01 11:12:44,S1033,C00155,P2103,Web,Billetera Digital,Promo 10%,1,424.9,0.0,424.9,63.73,361.17,274.37,0
2025-001988,2025-06-19 10:15:54,S1029,C00624,P2058,Call Center,Efectivo,2x1,1,465.91,0.0,465.91,69.89,396.02,324.41,0
2025-001989,2025-06-22 19:52:26,S1020,C00569,P2127,Call Center,Tarjeta,Sin Promo,2,586.13,0.2,1172.26,175.84,996.42,361.43,0
